transaction_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
210,1/1/2019 2:36,2.26494E+15,fraud_Ledner-Pfannerstill,gas_transport,74.6,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/1995,3b9b6a9e4bb911cfbaa80a51a651541f,1325385390,28.654435,-97.738555,0
211,1/1/2019 2:36,3.53433E+15,fraud_McCullough LLC,misc_pos,39.92,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1/15/1978,482616af9d4d84545495fb34ada8a757,1325385408,45.384511,-109.508037,0
212,1/1/2019 2:37,4.44953E+15,fraud_Schmitt Ltd,misc_net,29.19,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,7/5/1954,d51dc2a26160f1425df51982c6d05257,1325385446,38.882246,-122.050228,0
213,1/1/2019 2:38,3.60781E+13,"fraud_Schaefer, Maggio and Daugherty",gas_transport,56.76,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,6/26/1926,5acea90691e9e61313977959bcfa4510,1325385508,36.624336,-83.415352,0
214,1/1/2019 2:38,4.22035E+12,fraud_Pouros-Haag,shopping_pos,7.6,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1/20/1960,6bf7e1a9ccb189bcc91b1bb2f76ffd77,1325385511,43.792501,-82.722889,0
215,1/1/2019 2:38,4.71083E+18,fraud_Strosin-Cruickshank,grocery_pos,128.24,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1/4/1964,f78a6508d7b2ed1d111e6d5faaa3a4f4,1325385529,49.17672,-108.757243,0
216,1/1/2019 2:41,4.11976E+15,"fraud_Weimann, Kuhic and Beahan",shopping_pos,19.73,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,8/19/1945,cc93ec856d1f85644b0350a1369046dd,1325385685,41.111748,-88.524023,0
217,1/1/2019 2:41,4.1714E+15,fraud_Rutherford-Mertz,grocery_pos,88.67,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,10/6/1934,4f42b1646a63fdcaebcb26c44dbde781,1325385715,34.276436,-83.063945,0
218,1/1/2019 2:42,3.77027E+14,fraud_Donnelly PLC,misc_net,185.04,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,10/27/1974,0a630c19d0ef93f9d262d0ef9bff9358,1325385732,36.518512,-91.363405,0
219,1/1/2019 2:42,3.53318E+15,"fraud_Kutch, Hermiston and Farrell",gas_transport,48.66,Derek,Bentley,M,782 Lee Crossing Apt. 209,Weeping Water,NE,68463,40.8731,-96.1528,1517,Dealer,11/8/1951,61efe8834c23dea4a334ea06a4dc293d,1325385745,41.066297,-95.412102,0
220,1/1/2019 2:43,2.23534E+15,fraud_Rodriguez Group,gas_transport,47.01,Maria,Rosales,F,6611 Parrish Garden Apt. 428,Waynesfield,OH,45896,40.6072,-83.9585,2089,Building control surveyor,6/22/1963,f7be460c86e269971cdbc01a85376377,1325385793,39.782182,-83.070633,0
221,1/1/2019 2:43,4.95859E+18,"fraud_Lockman, West and Runte",grocery_pos,79.96,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,11/27/1950,81581c7d84dab0fd6f492fc274fdeb57,1325385830,38.293496,-77.544774,0
222,1/1/2019 2:46,4.19574E+12,fraud_Torp-Lemke,misc_pos,3.32,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",4/4/1963,900f6896c69d904420bec5e52cf49a95,1325385977,44.727585,-123.282623,0
223,1/1/2019 2:47,3.60781E+13,fraud_Bins-Rice,gas_transport,67,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,6/26/1926,84932d40b456b7ca97eb826db38ed7c2,1325386069,37.821068,-82.027048,0
224,1/1/2019 2:47,4.56189E+12,fraud_Schmeler Inc,misc_pos,1.67,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,2/10/1968,199ec5a4b4263df8d67bce557d26871b,1325386077,39.332626,-85.348522,0
225,1/1/2019 2:48,6.01123E+15,fraud_Kris-Weimann,misc_net,150.61,Johnny,Bennett,M,321 Camacho Causeway,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",7/5/1993,5acfa2203cb3bca4af8184c0e67c8eeb,1325386122,39.913117,-73.587618,0
226,1/1/2019 2:49,4.6817E+12,"fraud_Rodriguez, Yost and Jenkins",misc_net,4.73,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",3/6/1978,5c2d3c6826c9c1e7b731885cc807132f,1325386195,35.740311,-85.744277,0
227,1/1/2019 2:50,3.40954E+14,fraud_Deckow-O'Conner,grocery_pos,60.71,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",5/18/1980,7368b05786f40bba6bc69bea73af86d8,1325386200,42.338025,-82.279667,0
228,1/1/2019 2:51,3.73905E+14,fraud_Wiegand-Lowe,grocery_net,59.84,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,11/12/1970,c03e04a93c4e8242c15f4d93e35c926f,1325386292,32.3623,-97.137624,0
229,1/1/2019 2:51,4.92638E+15,fraud_Auer-Mosciski,grocery_pos,196.36,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,6/7/1977,add7500504113981f84328f3d1f8e013,1325386294,36.566535,-90.626008,0
230,1/1/2019 2:52,2.13155E+14,"fraud_Okuneva, Schneider and Rau",shopping_pos,140.12,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,2/10/1982,bd9dc54c80711a1a4d8f1d13e1b55a32,1325386333,39.00874,-85.803715,0
231,1/1/2019 2:53,4.50254E+18,fraud_Kerluke Inc,misc_net,19.1,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,8/27/1926,2b763bb71da908b08be700ce7a1ac901,1325386435,35.351381,-91.000865,0
232,1/1/2019 2:54,4.31137E+18,fraud_Kassulke PLC,shopping_net,1055.47,Phillip,Delacruz,M,26678 Lisa Locks Apt. 904,Iliff,CO,80736,40.7692,-103.0968,648,Community arts worker,9/21/1969,adca67d0a40b26fb8afeccbae31b7828,1325386450,39.940564,-103.528231,0
233,1/1/2019 2:54,1.80068E+14,fraud_Kerluke Inc,misc_net,193.9,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1/6/1942,24417217806ffe4a15097ca98df98321,1325386479,43.845724,-87.888665,0
234,1/1/2019 2:56,3.72246E+14,fraud_Wolf Inc,grocery_pos,140.33,Rick,Martinez,M,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,3/13/1970,2facce3c491d0174b69d5cbafb874fcb,1325386575,44.004126,-104.644098,0
235,1/1/2019 2:56,4.87378E+15,fraud_Dach-Nader,misc_net,16.65,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,3/10/1974,ffdaa290d0841d7babaf495aab382031,1325386588,49.073601,-122.924793,0
236,1/1/2019 2:56,3.41546E+14,fraud_Hills-Witting,shopping_net,8.7,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",11/9/1939,f72573a40026254460e02d05ae72672a,1325386616,65.023497,-166.148374,0
237,1/1/2019 2:58,3.05612E+13,fraud_Cummings Group,grocery_net,55.25,Gina,Morrison,F,41851 Victor Drives Suite 219,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",10/1/1998,2b1a7eff1c38c67c62efe940e0694586,1325386729,40.222565,-75.817419,0
238,1/1/2019 2:58,4.71079E+15,fraud_Bins-Rice,gas_transport,43.83,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",12/13/1986,883e9eddbf60cd5e3553514a45a548c6,1325386731,40.913327,-85.920254,0
239,1/1/2019 2:59,3.02429E+13,"fraud_Reichert, Shanahan and Hayes",shopping_net,2.74,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,4/6/1958,0d3f985434d6401993da2e8c45d3d94f,1325386747,44.750465,-84.026088,0
240,1/1/2019 3:00,5.81686E+11,"fraud_Tromp, Kerluke and Glover",grocery_net,59.67,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,7/28/1973,e89e8a26c9d0dd9739193dc4b6765222,1325386810,40.891784,-79.319239,0
241,1/1/2019 3:01,4.58626E+12,"fraud_Bins, Balistreri and Beatty",shopping_pos,3.19,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,20c1cf41b472000887395508c5796354,1325386894,39.299707,-95.975808,0
242,1/1/2019 3:01,3.02353E+13,"fraud_Ferry, Lynch and Kautzer",misc_net,7.25,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,8/16/1977,929b3edad0f6ff8205137cba1faa784a,1325386904,41.352385,-73.014093,0
243,1/1/2019 3:04,4.58766E+18,fraud_Hills-Olson,grocery_net,25.89,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",5/8/2004,76c33ab500644d7795159d1a0eaa243c,1325387068,40.888445,-87.409615,0
244,1/1/2019 3:06,1.80067E+14,fraud_Trantow PLC,grocery_net,90.24,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1/20/1992,67772b548758be8962fefbc464f98a78,1325387216,42.328516,-88.660452,0
245,1/1/2019 3:07,4.87378E+15,fraud_Miller-Hauck,grocery_pos,202.71,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,3/10/1974,4dde02d07e676d0df3e90565c242a2ec,1325387241,49.221275,-123.32192,0
246,1/1/2019 3:07,3.43464E+14,fraud_Mayert Group,shopping_pos,378.58,Jodi,Foster,F,551 Zachary Freeway,Bailey,NC,27807,35.8072,-78.0892,6629,Call centre manager,8/13/1962,c038565d6b6bd69fea77c6b3564ba1c8,1325387246,35.66841,-78.942021,0
247,1/1/2019 3:09,3.64859E+13,fraud_Spinka Inc,grocery_net,22.08,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,1/29/2005,7caaa93dd3c4fdbbdf2889c8e4062c3f,1325387378,40.006116,-82.239556,0
248,1/1/2019 3:09,3.55916E+15,fraud_Kuvalis Ltd,gas_transport,75.73,Allen,Bell,M,70147 Amanda Fields,Saint Bonaventure,NY,14778,42.2701,-78.6847,1453,Toxicologist,2/15/1974,3ea6db774a5e3ab12764a6e6637a0e71,1325387387,41.856329,-78.148141,0
249,1/1/2019 3:10,4.58766E+18,fraud_Friesen-D'Amore,gas_transport,77.59,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",5/8/2004,24bc3a291efe739d2f801fdc487ee3f2,1325387400,41.81826,-88.129609,0
250,1/1/2019 3:10,6.59207E+15,fraud_Dickinson Ltd,misc_pos,75.85,Amanda,Molina,F,8425 Daniel Knolls Suite 288,Philadelphia,PA,19154,40.0897,-74.9781,1526206,Commercial horticulturist,5/23/1972,fe92c00022684fe7be60b19e6a706679,1325387423,39.485164,-75.526021,0
251,1/1/2019 3:10,4.65849E+15,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,8.65,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,1e71c65c1a3bf72c4f54ef952db17784,1325387459,39.064097,-79.342751,0
252,1/1/2019 3:12,5.01803E+11,"fraud_Rohan, White and Aufderhar",misc_net,8.68,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,9/20/1958,6d76dfcd39a8262fa7b8e723e0c6cf7f,1325387526,41.013729,-122.403496,0
253,1/1/2019 3:12,4.5604E+18,fraud_DuBuque LLC,grocery_pos,176.57,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,10/18/1972,26db4a0f3aa2089bd1823652cba9ece1,1325387530,38.76254,-122.339375,0
254,1/1/2019 3:12,4.97942E+15,fraud_Bins-Rice,gas_transport,49.1,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,2/10/1935,0e83bc0fc886293d57759db709b80962,1325387543,40.722191,-98.680216,0
255,1/1/2019 3:12,4.50254E+18,fraud_Grimes LLC,entertainment,1.25,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,8/27/1926,33bf77724f260d186b4b39c6900035f5,1325387560,35.354207,-91.123965,0
256,1/1/2019 3:12,4.22599E+18,"fraud_Cormier, Stracke and Thiel",entertainment,3.14,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,12/3/1966,cb117fff5645082a2525119c1eafec53,1325387577,20.995398,-155.369362,0
257,1/1/2019 3:13,4.65849E+15,"fraud_Tillman, Fritsch and Schmitt",misc_net,1.53,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,31a37ce818f1b8d39df8cd647412984a,1325387626,39.918242,-80.170451,0
258,1/1/2019 3:14,4.64289E+12,fraud_Hudson-Ratke,grocery_pos,56.83,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,7/13/1990,49038f5b11c40f84c0563e5aec25cda1,1325387688,40.808208,-95.287438,0
259,1/1/2019 3:15,4.9883E+12,fraud_Christiansen-Gusikowski,misc_pos,464.74,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,3/17/1937,62fe7ca549c6e630d6c0ff11d5e25a8c,1325387726,41.430203,-74.521094,0
260,1/1/2019 3:15,5.45671E+15,"fraud_Gottlieb, Considine and Schultz",shopping_net,6.32,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,10/24/1961,4c17683e079020ad3865092205f92d81,1325387742,36.867679,-105.042958,0
261,1/1/2019 3:16,6.76195E+11,"fraud_Schultz, Simonis and Little",grocery_pos,78.08,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",7/24/1983,20e209400fcf8487bc2e550a697d6358,1325387762,28.778073,-95.862519,0
262,1/1/2019 3:16,4.83962E+15,fraud_Vandervort-Funk,grocery_pos,123,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,5/6/1955,86ff6bbc77bf6f6cef54515ccce763b3,1325387785,39.466694,-85.579429,0
263,1/1/2019 3:18,2.13181E+14,"fraud_Jenkins, Hauck and Friesen",gas_transport,44.68,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1/15/1951,12ef4798422ce322c149339afd3072c7,1325387880,40.459474,-124.214281,0
264,1/1/2019 3:21,4.85585E+18,fraud_Koepp-Witting,grocery_pos,89.7,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,6/30/1954,b5ce134d37f6d7897b92ad82b9f5402c,1325388064,44.20441,-88.748573,0
265,1/1/2019 3:24,3.50659E+15,fraud_Cummerata-Jones,gas_transport,69.3,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",7/26/2001,6736a2032d3a9f612176c57e07480c5b,1325388247,38.166105,-90.912756,0
266,1/1/2019 3:25,4.18653E+12,fraud_Reichel Inc,entertainment,51.64,Casey,Howell,F,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,11/10/1966,cfa884e56fc171d3cec5a78cf1c958bf,1325388325,33.630045,-81.492964,0
267,1/1/2019 3:26,3.43819E+14,fraud_Prohaska-Murray,gas_transport,71.06,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1/24/1956,ce45dda11e2bf7e00cd8a88e057f87ad,1325388372,41.682353,-92.894826,0
268,1/1/2019 3:27,3.7755E+14,"fraud_Parker, Nolan and Trantow",entertainment,143.18,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,9/2/1958,9ae82f6270e3720c1559a2d6bc8a2193,1325388439,44.676757,-70.115624,0
269,1/1/2019 3:27,3.56121E+15,fraud_Volkman Ltd,misc_net,158.49,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1/4/1977,342d2689a304b4f1b10e6ceb308b2a92,1325388471,32.823643,-85.16965,0
270,1/1/2019 3:28,3.51106E+15,"fraud_Streich, Hansen and Veum",gas_transport,61.08,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",1/6/1960,bbf2e6e8abe02a29956a6340fc9f3317,1325388482,40.134218,-88.075605,0
271,1/1/2019 3:30,3.60781E+13,fraud_Deckow-O'Conner,grocery_pos,145.21,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,6/26/1926,50fd631627ff1c488113e8c9249ab801,1325388649,37.693205,-82.671226,0
272,1/1/2019 3:31,3.74498E+14,fraud_Brekke and Sons,gas_transport,52.53,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",6/30/1948,c0e960a37210c39e740c42c24548f796,1325388677,46.339438,-100.307572,0
273,1/1/2019 3:31,2.13196E+14,"fraud_Raynor, Reinger and Hagenes",gas_transport,58.23,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,7/24/1969,6df236b00882921a77417b1345751fc1,1325388701,41.809397,-92.775454,0
274,1/1/2019 3:35,4.76943E+18,fraud_Kutch LLC,gas_transport,77.01,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,8/22/1954,19e4f63a8dda607efea0ba953d21e9d9,1325388915,40.494014,-78.398475,0
275,1/1/2019 3:35,3.51923E+15,fraud_Barton Inc,grocery_pos,122.89,Michael,Jones,M,754 Smith Isle,Amsterdam,OH,43903,40.4731,-80.9596,2208,Mental health nurse,9/10/1961,64b91242034d9fca55a6121f683c7aaa,1325388927,41.209485,-81.837882,0
276,1/1/2019 3:35,3.8199E+13,fraud_Goodwin-Nitzsche,grocery_pos,94.23,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196,-72.3001,477,Naval architect,4/15/1988,79058b39e7ba49fa102cf0619a85977d,1325388956,42.450395,-71.4485,0
277,1/1/2019 3:37,2.72001E+15,fraud_Corwin-Collins,gas_transport,67.36,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,8/18/1980,61a1d0c9a372d3fb750096c4d19b90c8,1325389024,44.088943,-102.74046,0
278,1/1/2019 3:37,6.59789E+15,fraud_Dooley-Thompson,misc_net,8.93,Bill,Lane,M,4725 Hurst Curve Apt. 634,Holliday,TX,76366,33.6751,-98.6576,2317,Chief Technology Officer,8/23/1964,a4c6910d5194f190d91ef08e0e141bf9,1325389036,32.878269,-97.719086,0
279,1/1/2019 3:37,3.52182E+15,"fraud_Goldner, Kovacek and Abbott",grocery_pos,111.81,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,8/27/1978,3dedb528e11d51102e96dd450a82ba0a,1325389063,40.417719,-105.38411,0
280,1/1/2019 3:39,2.13113E+14,fraud_McDermott-Rice,misc_pos,1.27,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,9/27/1959,f795f1d59ec513a0c76848423754d5fe,1325389170,43.937917,-75.91701,0
281,1/1/2019 3:39,3.49613E+14,fraud_Koepp-Witting,grocery_pos,93.78,Xavier,Beltran,M,61107 Edwards Dam Apt. 463,Big Creek,KY,40914,37.1046,-83.5706,467,"Psychologist, forensic",6/4/1984,ad06dc950c296cbf444f986fa84d49e4,1325389185,37.980808,-83.228597,0
282,1/1/2019 3:42,4.92271E+15,fraud_Flatley Group,misc_pos,3.43,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,3/7/1941,55256e415f02a78def7f081e106c6806,1325389320,39.748546,-79.094688,0
283,1/1/2019 3:42,3.54756E+15,fraud_Turcotte-Halvorson,misc_pos,1.14,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",12/21/1966,4d0d3d32f36a5d0655956e803303fa31,1325389366,45.290031,-85.436689,0
284,1/1/2019 3:42,4.35579E+18,fraud_Lynch Ltd,shopping_pos,7.09,Tanner,Davis,M,2632 Stevens Light Apt. 213,Payson,IL,62360,39.8153,-91.2627,1656,Exhibition designer,8/4/1969,e7f21d3a19da1b96d6f3388dc8636335,1325389370,40.738949,-91.966795,0
285,1/1/2019 3:45,3.59622E+15,"fraud_Christiansen, Goyette and Schamberger",gas_transport,47.65,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,a652884341d367cfa93a12e751ba6d86,1325389511,41.703284,-91.723311,0
286,1/1/2019 3:45,5.55986E+15,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,511.09,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,12/21/1945,46397744ae13d2c0843e8fba6f164379,1325389530,42.412743,-121.617857,0
287,1/1/2019 3:45,3.89477E+13,fraud_Gutmann Ltd,grocery_net,73.77,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",6/24/1979,1ce316a77507e2f9558401605872c4b6,1325389542,39.368373,-82.185404,0
288,1/1/2019 3:47,6.50698E+15,fraud_Sporer Inc,gas_transport,68.23,Alice,Kemp,F,057 Martinez Radial,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,4/15/1985,41e2f8bdc486b6517787c3bfda4877b2,1325389640,33.347773,-93.975115,0
289,1/1/2019 3:47,3.58364E+15,fraud_Bauch-Raynor,grocery_pos,205.79,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1/1/1985,2fdd291bd3d6fc707973f3e920d9e815,1325389648,40.650005,-74.298184,0
