transaction_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
315,1/1/2019 4:06,3.57758E+15,"fraud_Towne, Walker and Borer",grocery_net,68.07,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,392a731a988d53f172c88b6789cf5099,1325390805,41.364657,-81.988798,0
316,1/1/2019 4:07,4.72724E+15,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,494.44,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,5/30/1929,207e1d6963db9022fab23acb76c84735,1325390842,29.992701,-87.286355,0
317,1/1/2019 4:08,4.31958E+18,fraud_Price Inc,shopping_net,8.61,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,2/1/1960,4d5df7401c2523d72925925fac2a3a7c,1325390882,37.813963,-83.641287,0
318,1/1/2019 4:08,4.58626E+12,fraud_Terry-Huel,shopping_net,9.52,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,771a63aaf5210acfbf5ac2403aad30af,1325390918,39.790646,-95.043146,0
319,1/1/2019 4:09,3.74125E+14,fraud_McGlynn-Jaskolski,misc_pos,208.08,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",7/20/1970,30ee11877c7353991def701191112bbf,1325390985,39.480354,-77.557963,0
320,1/1/2019 4:12,3.77896E+14,fraud_Kihn-Fritsch,food_dining,30.12,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",11/17/1964,f9250f055d3956fb22dd6cd10e0e7db8,1325391165,41.101428,-73.549658,0
321,1/1/2019 4:13,3.0082E+13,fraud_Mayert Group,shopping_pos,5.15,Kathleen,Thompson,F,199 Patterson Fords Apt. 132,Naples,FL,34112,26.1184,-81.7361,276002,"Pilot, airline",6/23/1934,5476bb7bf264a5afc048818f3b346d81,1325391180,26.115288,-80.998008,0
322,1/1/2019 4:13,3.4506E+14,fraud_Bauch-Raynor,grocery_pos,132.23,Brian,Perez,M,78652 Scott Ports,Ashfield,MA,1330,42.5232,-72.811,1506,"Production assistant, radio",4/3/1960,77869eb42604e160c910f97bcdba2a5f,1325391217,42.079574,-73.094399,0
323,1/1/2019 4:14,4.45773E+18,fraud_Eichmann-Russel,misc_pos,35,Stanley,Mayo,M,3433 Jones Branch,Fiddletown,CA,95629,38.5234,-120.6763,832,Immigration officer,5/19/1987,6f2eff909c82577af2cdb75e5b9a6232,1325391253,38.370985,-121.358847,0
324,1/1/2019 4:14,4.67173E+15,fraud_Miller-Harris,misc_net,5.88,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,7/25/1955,da37459e36683aa187c24a91bdf319fc,1325391272,40.788738,-85.503422,0
325,1/1/2019 4:15,1.80068E+14,"fraud_Heller, Gutmann and Zieme",grocery_pos,203.26,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",9/17/1976,b34814818c2ecd0f86214bf1a6dc1a64,1325391324,33.010001,-117.705689,0
326,1/1/2019 4:18,3.00747E+13,"fraud_Heller, Gutmann and Zieme",grocery_pos,208.58,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,8/16/1993,c68010106c191974cdd2a4f699fec64a,1325391490,38.789411,-101.87309,0
327,1/1/2019 4:18,2.24254E+15,fraud_Cummerata-Jones,gas_transport,57.69,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,4/10/1996,795f6710878fe339ae252c5a43779fc9,1325391519,38.274726,-84.861978,0
328,1/1/2019 4:19,3.53409E+15,fraud_Schumm PLC,shopping_net,9.46,Jeremy,White,M,9443 Cynthia Court Apt. 038,Boulder,MT,59632,46.2306,-112.1138,1939,Patent attorney,1/12/1967,52e907295c90096fa088fe273b3e7ee9,1325391541,45.827231,-112.895243,0
329,1/1/2019 4:19,4.92271E+15,"fraud_Reichert, Huels and Hoppe",shopping_net,1.91,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,3/7/1941,e7d402d9d52f85d20212c51e5bac2622,1325391544,41.144024,-80.187862,0
330,1/1/2019 4:20,4.14761E+15,"fraud_Greenfelder, Bartoletti and Davis",misc_net,4.86,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,7/26/1944,28154ed4a3c81110d5a3a7dc4252d6d6,1325391639,45.004997,-95.344122,0
331,1/1/2019 4:21,3.89477E+13,"fraud_Schultz, Simonis and Little",grocery_pos,74.47,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,"Copywriter, advertising",6/24/1979,b07c1e04b038eae3fe8a2b042d3b3997,1325391712,39.469328,-82.447064,0
332,1/1/2019 4:21,2.28507E+15,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,49.58,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",2/15/1988,8e1a23589c8fce86d211d11d734983f4,1325391715,31.286058,-89.836307,0
333,1/1/2019 4:22,3.5433E+15,fraud_Hermann-Gaylord,misc_pos,56.98,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",10/19/1977,5fc9b5a9a63a8fc85e6ddc311d7545e0,1325391746,37.867296,-81.335353,0
334,1/1/2019 4:22,3.77655E+14,fraud_Corwin-Gorczany,misc_net,8.34,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",2/22/1969,7aa3362ba57c3675aaeb5f3a3f2da995,1325391771,37.022409,-84.583141,0
335,1/1/2019 4:23,2.28507E+15,"fraud_Schaefer, Maggio and Daugherty",gas_transport,81.72,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",2/15/1988,cae903dcfe6c794e9a96c38f37f68f87,1325391783,31.86215,-89.414288,0
336,1/1/2019 4:23,3.03447E+13,fraud_Bailey-Morar,grocery_pos,123.9,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),5/27/1967,2a98efe0b90779ab29581f3553d87739,1325391813,39.229442,-120.493701,0
337,1/1/2019 4:24,6.01144E+15,fraud_McDermott-Weimann,grocery_pos,185.98,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,4/8/1993,e0b963ad8accab575a06d6e708fa54a6,1325391881,34.077371,-91.79756,0
338,1/1/2019 4:24,3.4236E+14,fraud_Bernhard Inc,gas_transport,56.61,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,6/9/1970,fb3ef0fc589862a5d73677a36b9cb33c,1325391887,43.237146,-73.916515,0
339,1/1/2019 4:25,4.7973E+18,fraud_Sporer Inc,gas_transport,57.47,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,3/13/1991,646ccf9ef44c4a6b190a54a24027f252,1325391951,39.005042,-85.609168,0
340,1/1/2019 4:26,3.57579E+15,fraud_Corwin-Collins,gas_transport,50.16,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,7/17/1989,e95e53d1c091289a54cde0414762751d,1325391981,38.964313,-93.497747,0
341,1/1/2019 4:28,4.11976E+15,fraud_Welch Inc,misc_net,4.1,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,8/19/1945,3fc1791ff1db94ce9540262d7eb973e4,1325392080,40.020043,-89.693412,0
342,1/1/2019 4:28,3.60781E+13,fraud_Auer-West,shopping_net,2.67,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,6/26/1926,edbf65b8606b53fc48168c2daa5933e5,1325392095,37.622362,-82.676007,0
343,1/1/2019 4:29,4.44953E+15,fraud_Balistreri-Nader,misc_pos,22.88,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,7/5/1954,2fcbde131cff833751dde53da54da6da,1325392154,39.060101,-121.969417,0
344,1/1/2019 4:29,4.30248E+15,"fraud_Boehm, Predovic and Reinger",misc_pos,9.59,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,8/8/1964,bcae564f9a1a299dfbd1efd917499968,1325392158,43.280848,-94.340312,0
345,1/1/2019 4:32,3.77234E+14,fraud_Hudson-Ratke,grocery_pos,129.06,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,2/14/1966,5e42e35c255edb55a192b3f1f0600936,1325392329,39.21163,-78.409044,0
346,1/1/2019 4:32,1.80073E+14,fraud_Dibbert and Sons,entertainment,16.71,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,12/8/1953,bf949d87c3268797d399728fea7f1e6f,1325392344,35.262871,-80.21577,0
347,1/1/2019 4:32,2.23561E+15,"fraud_Rippin, Kub and Mann",misc_net,6,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,12/16/1980,28528ab2c10390c3b31e401c44365ab5,1325392379,42.770247,-103.945514,0
348,1/1/2019 4:33,3.5149E+15,fraud_Mraz-Herzog,gas_transport,59.03,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,10/13/1952,b7c3ad6eaf175bf86d36d9aeb3a51756,1325392420,43.039468,-76.671884,0
349,1/1/2019 4:34,5.03874E+11,"fraud_Lind, Huel and McClure",gas_transport,63.89,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,12/28/1975,5ef7adf6786b41be780a08212b32495e,1325392491,28.740953,-99.391846,0
350,1/1/2019 4:36,3.59312E+15,fraud_Kutch LLC,gas_transport,67.45,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,5/10/1959,37b9b0f36bc38d0bab47a73a94dcf99a,1325392579,44.384263,-68.523008,0
351,1/1/2019 4:37,3.74498E+14,"fraud_Zieme, Bode and Dooley",gas_transport,42.14,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",6/30/1948,932de40acacefe54421005d967fbfc1e,1325392630,47.113866,-101.78625,0
352,1/1/2019 4:37,6.30442E+11,"fraud_Lind, Huel and McClure",gas_transport,55.81,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,7/26/1965,2f60161b7592fd5dd241b79921a70af0,1325392633,31.62308,-98.107596,0
353,1/1/2019 4:37,4.72724E+15,fraud_Eichmann-Russel,misc_pos,8.61,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,5/30/1929,3834e01c82dbadaf7132c6dd6b98841f,1325392643,31.702326,-87.567634,0
354,1/1/2019 4:37,3.04876E+13,"fraud_Rohan, White and Aufderhar",misc_net,2.73,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1/5/1955,9445dc9bc93c2020f5364655a9fcd5f5,1325392671,37.997357,-86.71446,0
355,1/1/2019 4:38,3.54359E+15,fraud_Luettgen PLC,gas_transport,71.54,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,10/4/1972,0853930afbfb1011c74abcbb9e863789,1325392699,40.921893,-79.189728,0
356,1/1/2019 4:39,3.04043E+13,fraud_Cummings LLC,gas_transport,51.75,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,10/25/1993,0a259b785cc6b35f935de1bb653019b9,1325392760,42.750385,-78.143849,0
357,1/1/2019 4:39,4.58681E+15,fraud_Conroy-Cruickshank,gas_transport,84.46,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",7/5/1997,44eeeac6829282ccc5a1a2cbdad20b37,1325392798,32.193417,-79.590657,0
358,1/1/2019 4:40,3.56609E+15,"fraud_Casper, Hand and Zulauf",grocery_pos,175.51,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,4/25/1971,9f5a130b4ae9efb87867ce8dc878f412,1325392853,33.731713,-119.507821,0
359,1/1/2019 4:42,4.0891E+18,fraud_McCullough Group,grocery_net,66.01,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,10/14/1983,438dea74dafb7447f28880e07341dd16,1325392929,32.701522,-95.152907,0
360,1/1/2019 4:42,3.85885E+13,"fraud_Schaefer, Maggio and Daugherty",gas_transport,60.2,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,11/23/1990,9da7e99fc8147da68b5e322d7c63c096,1325392943,29.335557,-103.852785,0
361,1/1/2019 4:42,4.16939E+12,fraud_Emard Inc,gas_transport,52.81,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,9/27/1962,593672bb9921c2da07b218396901ef38,1325392979,42.217587,-76.937595,0
362,1/1/2019 4:43,5.55986E+15,fraud_Kutch LLC,gas_transport,69.64,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,12/21/1945,23cd7287ce2a70d9754cc0f1263ee99f,1325393006,41.673903,-123.51086,0
363,1/1/2019 4:44,6.01144E+15,fraud_Donnelly PLC,misc_net,195.41,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,4/8/1993,480374f70ba60774a7cae6e6fbc4ba0c,1325393078,34.671217,-91.163322,0
364,1/1/2019 4:44,3.53113E+15,fraud_Kunde-Sanford,misc_net,6.77,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",7/13/1975,2d8d144abbdb1f252d34a29e56bc91c8,1325393088,42.903622,-72.668596,0
365,1/1/2019 4:45,4.51283E+18,fraud_Rau and Sons,grocery_pos,124.7,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,7/25/1983,12edfc2306c9e242adccce59a838cbac,1325393143,39.088298,-79.538272,0
366,1/1/2019 4:48,4.76943E+18,fraud_Jast-McDermott,shopping_pos,1.75,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,8/22/1954,8536c09b4efac35cc143ea8e9c4740eb,1325393326,41.16629,-78.10994,0
367,1/1/2019 4:50,4.65849E+15,"fraud_Streich, Dietrich and Barton",shopping_net,9.34,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,012c301621c84a9ea488dcce8b338f47,1325393440,39.646451,-80.502965,0
368,1/1/2019 4:52,3.57643E+15,fraud_O'Keefe-Hudson,grocery_pos,209.89,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,e6528b0d35f36cb29cdca6936aaf1107,1325393552,33.133991,-111.460639,0
369,1/1/2019 4:52,3.75248E+14,fraud_Lesch Ltd,shopping_pos,2.16,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,9/16/1967,f9eff3ebabb4af551b8b98cf0635130a,1325393559,37.880328,-79.17986,0
370,1/1/2019 4:55,3.69136E+13,fraud_McDermott-Weimann,grocery_pos,236.18,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,2/11/1971,f5afac4b2726300db61d131c65db187d,1325393719,44.404099,-115.887498,0
371,1/1/2019 4:55,3.57579E+15,"fraud_Connelly, Reichert and Fritsch",gas_transport,57.36,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,7/17/1989,bc763a7872b62564b0ebb0a94e2a4f26,1325393750,38.508607,-93.603368,0
372,1/1/2019 4:56,2.13157E+14,fraud_Cummerata-Jones,gas_transport,55.99,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,7/30/1982,011d132dc3afd3480fd36cb5f3d2b09b,1325393761,33.778002,-119.013484,0
373,1/1/2019 4:56,4.98113E+12,fraud_Pagac LLC,shopping_pos,4.58,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,4/3/1946,002d49933b4321a05243d79073565131,1325393800,39.483001,-80.898262,0
374,1/1/2019 4:57,6.30423E+11,"fraud_Streich, Hansen and Veum",gas_transport,61.39,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,6/21/1978,9825a8292f6b25bb7d54b253bb3336f6,1325393878,48.394218,-117.363563,0
375,1/1/2019 4:58,3.566E+15,fraud_Dooley-Thompson,misc_net,5.38,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1/21/1973,aea7f70b72f4f23efd4b196fb229cbc3,1325393883,32.370748,-106.759414,0
376,1/1/2019 4:58,2.47509E+15,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,101.82,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,10/12/1993,e4011ade7deba286317b590f8d205975,1325393894,45.237609,-95.838842,0
377,1/1/2019 4:58,1.80065E+14,fraud_Kuvalis Ltd,gas_transport,48.93,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,2/15/1964,b3cecff38fc0ee72800d4a849d109dad,1325393904,40.309648,-75.974171,0
378,1/1/2019 4:59,1.80069E+14,fraud_Kilback LLC,grocery_pos,88.53,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,11/1/1969,7482cb5a43a87ffc172774ba9f245eaa,1325393952,41.0094,-77.925017,0
379,1/1/2019 4:59,3.47073E+14,"fraud_Reichert, Shanahan and Hayes",shopping_net,78.56,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,"Administrator, local government",5/16/1973,d01846bf25a4eedf3366527b3b79b4ff,1325393954,44.678642,-104.128312,0
380,1/1/2019 5:00,4.45237E+15,fraud_Doyle Ltd,grocery_pos,62.13,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,3/4/1978,60f7c07df2f6914f602fc26fe25c09ab,1325394003,31.55445,-96.369832,0
381,1/1/2019 5:01,4.93998E+15,"fraud_Bernier, Streich and Jewess",grocery_net,49.54,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,11/7/1990,5b574dea638114d5976766233f46d997,1325394094,26.568321,-99.814054,0
382,1/1/2019 5:01,3.5469E+15,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,3.17,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,5/30/1956,094929e299690d5439cf327f3be0336f,1325394115,31.379123,-97.555052,0
383,1/1/2019 5:02,2.28624E+15,fraud_Dickinson-Rempel,misc_pos,16.85,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,5/27/1950,021e1cf84aec0f63646565e38cb756ec,1325394122,39.04432,-94.698256,0
384,1/1/2019 5:03,4.59974E+18,fraud_Dare-Marvin,entertainment,9.11,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,12/30/1964,00a8cba2cc072c43729870e2d621ac30,1325394180,35.392677,-89.808577,0
385,1/1/2019 5:04,3.01435E+13,fraud_Ledner-Pfannerstill,gas_transport,43.76,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",8/17/1980,eafdb2cd6f4ae5a33aff1df3bda969a0,1325394276,39.319878,-75.464026,0
386,1/1/2019 5:04,3.58704E+15,"fraud_Ruecker, Beer and Collier",shopping_net,95.95,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,10/15/1974,ac7a907813a3677b75f6a777976328f2,1325394285,34.968566,-89.043506,0
387,1/1/2019 5:05,3.0371E+13,fraud_Kris-Weimann,misc_net,1.13,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138,-89.2231,2135,"Development worker, community",1/31/1961,865098b14222d25796e3c1715497cf2a,1325394338,38.421437,-88.791348,0
388,1/1/2019 5:05,4.29274E+18,fraud_Funk Group,grocery_net,27.02,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,6/9/1973,0efd42a01dfa696cd7f9700ea7309adc,1325394347,37.386556,-76.452026,0
389,1/1/2019 5:06,4.04504E+18,fraud_Spencer PLC,entertainment,6.5,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,7/15/1928,be6ce9997735d76e8533d461b354450b,1325394413,40.68934,-75.037038,0
390,1/1/2019 5:07,6.55425E+15,"fraud_Wiza, Schaden and Stark",misc_pos,45.4,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,987db990882b791e835e5b589cb84abc,1325394431,33.916129,-117.095988,0
